adress,fee,features,sale_price,sold_date,value_dev,ppsqm,district,size,rooms,floor
adolf fredriks kyrkogata 3,4387,,8 100 000, 24 november 2016,16,100 000,norrmalm,81 , 3,
regeringsgatan 70 f,3109,,5 500 000, 24 november 2016,10,83 333,norrmalm,66 , 2,
dalagatan 6,1990,,5 450 000, 22 november 2016,10,86 508,norrmalm,63 , 2,3
drottninggatan 90 b,440,,5 205 000, 18 november 2016,49,126 951,norrmalm,41 , 2,
klara tvärgränd 5,5173,,6 300 000, 17 november 2016,1,62 376,norrmalm,101 , 3,1
regeringsgatan 97,4379,,6 800 000, 16 november 2016,13,83 951,norrmalm,81 , 3,2
dalagatan 8,2191,,3 900 000, 16 november 2016,20,92 857,norrmalm,42 ," 1,5",1
västmannagatan 12,1618,,3 795 000, 16 november 2016,27,99 868,norrmalm,38 , 1,2
kammakargatan 33,3405,,5 600 000, 16 november 2016,17,84 848,norrmalm,66 ," 2,5",1
regeringsgatan 83,5184,,9 000 000, 16 november 2016,13,92 784,norrmalm,97 , 4,1
kammakargatan 39,4602,,9 150 000, 16 november 2016,5,90 594,norrmalm,101 , 4,1
adolf fredriks kyrkogata 15,703,,6 500 000, 8 november 2016,9,90 278,norrmalm,72 , 2,2
apelbergsgatan 60,4239,,5 800 000, 2 november 2016,29,111 538,norrmalm,52 , 2,4
tegnérgatan 7,1254,,5 080 000, 1 november 2016,28,108 085,norrmalm,47 , 2,
tegnérgatan 19,2818,,5 850 000, 1 november 2016,18,97 500,norrmalm,60 , 2,5
david bagares gata 22,1358,,4 050 000, 31 oktober 2016,23,101 250,norrmalm,40 , 2,1
tegnergatan 55,2769,,4 825 000, 28 oktober 2016,22,117 683,norrmalm,41 + 1 , 2,5
regeringsgatan 70f,3640,,6 200 000, 28 oktober 2016,13,78 481,norrmalm,79 , 3,1
drottninggatan 102 b,2714,,5 700 000, 28 oktober 2016,14,95 000,norrmalm,60 ," 2,5",
snickarbacken 5,3755,,7 500 000, 26 oktober 2016,9,105 634,norrmalm,71 , 3,
tegnérgatan 55 b,2337,,3 580 000, 26 oktober 2016,28,98 082,norrmalm,"36,5 ", 1,2
regeringsgatan 80,2734,,9 800 000, 20 oktober 2016,9,100 000,norrmalm,98 + 7 , 3,4
tegnérgatan 7,1220,,4 720 000, 19 oktober 2016,28,102 609,norrmalm,46 , 2,2
olof palmes gata 12,1444,,3 300 000, 18 oktober 2016,32,110 000,norrmalm,30 , 1,3
luntmakargatan 36,2474,,4 200 000, 13 oktober 2016,6,82 353,norrmalm,51 , 2,3
wallingatan 31,2866,,6 100 000, 11 oktober 2016,-3,87 143,norrmalm,70 , 2,5
adolf fredriks kyrkogata 15,736,,7 600 000, 9 oktober 2016,9,105 556,norrmalm,72 , 2,4
västmannagatan 8,1388,,3 020 000, 6 oktober 2016,21,116 154,norrmalm,26 , 1,
dalagatan 8,1513,,3 120 000, 6 oktober 2016,±0,107 586,norrmalm,29 , 1,4
tegnérgatan 55 a,2628,,4 000 000, 6 oktober 2016,15,90 909,norrmalm,44 , 2,3
klara norra kyrkogata 32,2067,,4 300 000, 6 oktober 2016,20,95 556,norrmalm,45 , 2,
johannes plan 5,3415,,7 700 000, 5 oktober 2016,14,101 316,norrmalm,76 ," 2,5",
kammakargatan 6 b,3140,,6 500 000, 5 oktober 2016,13,81 250,norrmalm,80 , 3,
drottninghusgränd 7,1947,,3 700 000, 4 oktober 2016,3,92 500,norrmalm,40 , 2,
kammakargatan 64 a,3635,,6 900 000, 22 september 2016,±0,94 521,norrmalm,73 , 2,3
kammakargatan 38,1687,,4 475 000, 20 september 2016,19,120 946,norrmalm,37 , 2,1
vattugatan 13,3652,,5 800 000, 20 september 2016,16,89 231,norrmalm,65 , 3,7
kammakargatan 39,5891,,11 300 000, 16 september 2016,8,82 482,norrmalm,137 , 4,3
tegnérgatan 19,2327,,4 760 000, 15 september 2016,20,93 333,norrmalm,51 , 2,4
drottninggatan 81b,1757,,5 640 000, 13 september 2016,34,102 545,norrmalm,55 , 2,3
kammakargatan 44,3391,,10 300 000, 8 september 2016,15,85 124,norrmalm,121 , 5,
david bagares gata 26 c,1687,,3 400 000, 7 september 2016,14,91 892,norrmalm,37 , 1,
olof palmes gata 16,3215,,6 150 000, 5 september 2016,7,80 921,norrmalm,76 , 3,1
regeringsgatan 70a,5236,,8 100 000, 2 september 2016,1,68 644,norrmalm,118 , 5,1
wallingatan 11,2400,,4 050 000, 1 september 2016,13,112 500,norrmalm,36 , 1,2
adolf fredriks kyrkogata 3,3521,,7 500 000, 1 september 2016,±0,115 385,norrmalm,65 , 2,10
klara tvärgränd 3,4281,,6 075 000, 31 augusti 2016,5,75 938,norrmalm,80 , 3,
kammakargatan 64 b,1918,,3 000 000, 31 augusti 2016,22,100 000,norrmalm,30 ," 1,5",
tegnérgatan 57,1584,,2 850 000, 26 augusti 2016,14,114 000,norrmalm,25 , 1,1
blekholmsterrassen 11,5376,,5 300 000, 25 augusti 2016,6,71 141,norrmalm,"74,5 ", 3,
johannesgatan 5,4050,,7 250 000, 24 augusti 2016,4,78 804,norrmalm,92 , 4,
drottninggatan 73a,1143,,7 080 000, 23 augusti 2016,35,107 273,norrmalm,66 , 2,
wallingatan 16a,2213,,3 350 000, 23 augusti 2016,14,95 714,norrmalm,35 , 1,1
tegnérgatan 16,2031,,12 000 000, 21 augusti 2016,1,75 000,norrmalm,160 , 6,1
tegnérgatan 57,1589,,3 275 000, 19 augusti 2016,37,125 962,norrmalm,26 , 1,2
regeringsgatan 83,4462,,7 945 000, 18 augusti 2016,6,92 384,norrmalm,86 + 3 , 3,4
dalagatan 8,2661,,5 100 000, 17 augusti 2016,28,100 000,norrmalm,51 , 2,5
döbelnsgatan 13,2496,,5 200 000, 17 augusti 2016,16,101 961,norrmalm,51 , 2,1
dalagatan 6a,1011,,3 650 000, 16 augusti 2016,35,114 063,norrmalm,32 , 2,1
tegnérgatan 19,977,,2 950 000, 16 augusti 2016,±0,140 476,norrmalm,21 , 1,5
drottninggatan 102,2217,,4 875 000, 12 augusti 2016,5,93 750,norrmalm,52 , 2,3
tegnérgatan 57 a,1865,,2 875 000, 10 augusti 2016,25,95 833,norrmalm,30 , 1,
vattugatan 13,4962,,7 640 000, 1 augusti 2016,6,79 583,norrmalm,96 , 3,9
tegnérgatan 55 b,2549,,3 400 000, 27 juli 2016,10,83 951,norrmalm,"40,5 "," 1,5",5
kammakargatan 21,1797,,2 750 000, 27 juli 2016,10,105 769,norrmalm,26 , 1,
döbelnsgatan 4,2508,,4 510 000, 21 juli 2016,13,88 431,norrmalm,51 , 2,4
kammakargatan 14,1760,,4 050 000, 21 juli 2016,7,84 375,norrmalm,48 , 2,
drottninggatan 73a,1567,,7 795 000, 11 juli 2016,±0,84 728,norrmalm,92 , 3,4
klara östra kyrkogata 2a,4005,,6 900 000, 2 juli 2016,-1,65 714,norrmalm,105 , 4,3
olof palmes gata 16,3215,,6 100 000, 30 juni 2016,11,80 263,norrmalm,76 , 3,3
kammakargatan 33,2476,,3 850 000, 30 juni 2016,7,80 208,norrmalm,48 , 2,
blekholmsterrassen 5,6850,,7 900 000, 28 juni 2016,1,80 203,norrmalm,"98,5 ", 4,6
gamla brogatan 25,4696,,5 050 000, 23 juni 2016,4,71 127,norrmalm,71 , 2,2
kammakargatan 14,2482,,5 640 000, 22 juni 2016,20,86 769,norrmalm,65 ," 2,5",2
apelbergsgatan 60,7826,,6 950 000, 22 juni 2016,-5,72 396,norrmalm,96 , 3,2
rosengatan 5,6374,,9 125 000, 20 juni 2016,2,71 289,norrmalm,128 , 5,2
olofsgatan 18,917,,3 200 000, 8 juni 2016,8,96 970,norrmalm,33 , 1,2
regeringsgatan 85 a,3139,,7 900 000, 7 juni 2016,5,74 528,norrmalm,106 , 4,4
drottninggatan 73c,940,,13 000 000, 3 juni 2016,±0,92 199,norrmalm,141 , 4,4
olof palmes gata 12,2122,,3 900 000, 3 juni 2016,19,95 122,norrmalm,41 , 2,2
tegnérgatan 9,1946,,5 030 000, 2 juni 2016,8,96 731,norrmalm,52 , 2,3
dalagatan 8,1513,,2 750 000, 1 juni 2016,15,94 828,norrmalm,29 , 1,4
drottninghusgränd 2,3270,,7 800 000, 31 maj 2016,12,95 122,norrmalm,82 , 3,3
tegnérgatan 55 a,2089,,3 950 000, 31 maj 2016,20,131 667,norrmalm,30 , 2,6
herkulesgatan 22,5173,,6 520 000, 27 maj 2016,-7,64 554,norrmalm,101 , 3,
olof palmes gata 14,4103,,9 500 000, 25 maj 2016,19,89 623,norrmalm,106 , 4,
tegnérgatan 55 a,2284,,3 060 000, 24 maj 2016,23,86 197,norrmalm,"35,5 "," 1,5",2
sveavägen 35,0,,4 925 000, 23 maj 2016,23,100 510,norrmalm,49 , 2,
tunnelgatan 1,3051,,5 300 000, 20 maj 2016,7,80 303,norrmalm,66 , 3,3
regeringsgatan 78,1727,,6 500 000, 19 maj 2016,8,89 041,norrmalm,73 , 3,2
adolf fredriks kyrkogata 3,3304,,5 950 000, 18 maj 2016,3,97 541,norrmalm,61 , 2,2
holländargatan 9 a,1964,,3 950 000, 17 maj 2016,33,112 857,norrmalm,35 , 2,
lilla bantorget 25,4678,,9 200 000, 13 maj 2016,12,82 883,norrmalm,111 , 4,
klara tvärgränd 5,4550,,6 600 000, 13 maj 2016,11,80 000,norrmalm,"82,5 ", 3,7
wallingatan 31,2800,,6 900 000, 12 maj 2016,20,98 571,norrmalm,70 ," 2,5",4
sveavägen 60,1710,,3 000 000, 12 maj 2016,25,83 333,norrmalm,36 , 1,4
upplandsgatan 13,3279,,7 830 000, 11 maj 2016,20,105 811,norrmalm,74 , 3,
apelbergsgatan 60,4906,,5 030 000, 10 maj 2016,5,81 129,norrmalm,62 , 2,
tegnérgatan 51,1568,,8 900 000, 4 maj 2016,8,89 000,norrmalm,100 , 3,4
david bagares gata 12,1859,,3 100 000, 29 april 2016,13,100 000,norrmalm,31 , 1,
drottninggatan 90b,692,,6 100 000, 29 april 2016,2,87 143,norrmalm,70 , 3,3
gamla brogatan 25,6519,,6 950 000, 29 april 2016,1,68 137,norrmalm,102 , 4,
wallingatan 16,2830,,4 100 000, 29 april 2016,17,85 417,norrmalm,48 , 2,3
klara tvärgränd 3,2683,,3 850 000, 29 april 2016,11,91 667,norrmalm,42 , 2,9
regeringsgatan 76,2080,,8 160 000, 28 april 2016,20,92 727,norrmalm,88 , 4,
döbelnsgatan 1,1549,,2 875 000, 27 april 2016,18,99 138,norrmalm,29 , 1,
david bagares gata 26 c,2323,,4 500 000, 27 april 2016,8,84 906,norrmalm,53 , 2,
sveavägen 62,0,,8 155 000, 27 april 2016,5,78 413,norrmalm,104 , 3,2
tegnérgatan 55 c,2089,,4 010 000, 26 april 2016,34,133 667,norrmalm,30 , 2,5
sveavägen 60,1838,,3 050 000, 22 april 2016,22,78 205,norrmalm,39 , 1,
klara östra kyrkogata 2c,3402,,6 580 000, 22 april 2016,2,70 000,norrmalm,94 , 3,
drottninghusgränd 5,1850,,3 310 000, 21 april 2016,28,87 105,norrmalm,38 ," 1,5",2
vattugatan 13,3652,,5 500 000, 20 april 2016,15,84 615,norrmalm,65 , 3,5
luntmakargatan 12,4068,,7 300 000, 6 april 2016,12,82 955,norrmalm,88 , 3,3
blekholmsterrassen 7,5199,,4 700 000, 1 april 2016,19,77 049,norrmalm,61 , 2,5
tegnérgatan 5,2352,,4 800 000, 1 april 2016,7,90 566,norrmalm,53 , 2,
blekholmsterrassen 5,5238,,4 710 000, 31 mars 2016,19,77 213,norrmalm,61 , 2,3
kammakargatan 6b,1744,,3 800 000, 24 mars 2016,19,97 436,norrmalm,39 , 2,
olof palmes gata 16,2118,,4 150 000, 23 mars 2016,19,96 512,norrmalm,43 , 2,4
tegnérgatan 57,1584,,2 600 000, 22 mars 2016,11,104 000,norrmalm,25 , 1,3
olof palmes gata 12,1877,,3 500 000, 22 mars 2016,8,89 744,norrmalm,39 , 2,3
kammakargatan 38,6999,,12 800 000, 21 mars 2016,±0,94 118,norrmalm,136 , 4,1
birger jarlsgatan 53,5575,,8 600 000, 19 mars 2016,-4,73 191,norrmalm,"117,5 ", 4,
kammakargatan 21,2607,,4 000 000, 18 mars 2016,14,93 023,norrmalm,43 , 2,2
johannesgatan 8,2462,,5 100 000, 15 mars 2016,29,102 000,norrmalm,50 , 2,4
birger jarlsgatan 53,5718,,8 495 000, 15 mars 2016,±0,70 498,norrmalm,"120,5 ", 3,1
tegnérgatan 11,5345,,11 550 000, 15 mars 2016,±0,95 455,norrmalm,121 ," 4,5",4
jutas backe 5,3289,,5 100 000, 15 mars 2016,9,86 441,norrmalm,59 ," 2,5",
snickarbacken 7,5800,,11 500 000, 11 mars 2016,5,79 310,norrmalm,145 , 4,3
adolf fredriks kyrkogata 3,3305,,6 050 000, 10 mars 2016,1,99 180,norrmalm,61 , 2,4
regeringsgatan 70 d,2945,,4 800 000, 10 mars 2016,3,77 419,norrmalm,62 , 2,
wallingatan 31,3054,,5 900 000, 6 mars 2016,6,81 944,norrmalm,72 , 2,4
johannes plan 5,3931,,7 500 000, 4 mars 2016,8,84 270,norrmalm,89 , 3,3
holländargatan 9,3928,,6 900 000, 3 mars 2016,23,98 571,norrmalm,70 , 2,6
regeringsgatan 70 a,4949,,7 550 000, 2 mars 2016,14,68 018,norrmalm,111 , 5,1
kammakargatan 64 b,3489,,5 350 000, 25 februari 2016,9,76 429,norrmalm,70 , 2,1
regeringsgatan 70 c,4622,,8 375 000, 25 februari 2016,5,81 311,norrmalm,103 , 4,4
tegnérgatan 55a,2088,,3 410 000, 25 februari 2016,26,113 667,norrmalm,30 , 1,6
tegnérgatan 45,1978,,8 050 000, 25 februari 2016,7,95 833,norrmalm,84 , 3,3
david bagares gata 20,2987,,6 150 000, 25 februari 2016,3,78 846,norrmalm,78 , 2,2
kammakargatan 21,2528,,3 675 000, 24 februari 2016,8,85 465,norrmalm,43 , 2,
kammakargatan 39,5891,,11 495 000, 24 februari 2016,±0,83 905,norrmalm,137 , 4,2
tegnérgatan 19,930,,2 400 000, 24 februari 2016,30,114 286,norrmalm,21 , 1,1
olof palmes gata 12,1978,,3 950 000, 24 februari 2016,22,101 282,norrmalm,39 ," 2,5",2
drottninggatan 80,3694,,8 600 000, 20 februari 2016,-4,96 629,norrmalm,89 + 40 , 4,5
tegnérgatan 19,1460,,3 350 000, 11 februari 2016,22,104 688,norrmalm,32 , 1,
kammakargatan 44,1607,,4 500 000, 10 februari 2016,20,100 000,norrmalm,45 , 2,2
birger jarlsgatan 53,5694,,9 500 000, 10 februari 2016,-5,79 167,norrmalm,120 , 3,2
upplandsgatan 11,3887,,7 700 000, 10 februari 2016,20,95 062,norrmalm,81 , 4,2
olof palmes gata 16,3215,,5 900 000, 9 februari 2016,13,77 632,norrmalm,76 , 3,4
david bagares gata 26a,3742,,7 900 000, 4 februari 2016,5,88 764,norrmalm,89 , 3,2
regeringsgatan 70c,3272,,6 400 000, 3 februari 2016,16,91 429,norrmalm,70 ," 2,5",
tegnérgatan 19,1526,,3 120 000, 3 februari 2016,26,107 586,norrmalm,29 , 1,5
kammakargatan 21,2380,,3 450 000, 31 januari 2016,16,107 813,norrmalm,32 , 2,5
adolf fredriks kyrkogata 3,3304,,7 000 000, 29 januari 2016,8,114 754,norrmalm,61 , 2,8
johannes plan 1,3618,,7 250 000, 28 januari 2016,12,97 973,norrmalm,74 , 2,4
vattugatan 13,4936,,7 700 000, 27 januari 2016,1,80 628,norrmalm,"95,5 ", 3,5
adolf fredriks kyrkogata 3,3304,,5 750 000, 15 januari 2016,-4,94 262,norrmalm,61 , 2,2
johannesgatan 6,2968,,3 500 000, 15 januari 2016,17,92 105,norrmalm,38 , 2,
drottninggatan 81b,1249,,3 650 000, 13 januari 2016,4,86 905,norrmalm,42 , 1,2
döbelnsgatan 4,2508,,4 400 000, 13 januari 2016,11,86 275,norrmalm,51 , 2,4
klara tvärgränd 3,2683,,3 850 000, 12 januari 2016,29,91 667,norrmalm,42 , 2,8
dalagatan 8,1483,,2 900 000, 11 januari 2016,16,100 000,norrmalm,29 , 1,3
malmskillnadsgatan 60,4694,,9 400 000, 23 december 2015,-3,104 444,norrmalm,90 , 2,
herkulesgatan 22,5173,,6 570 000, 14 december 2015,1,65 050,norrmalm,101 , 3,8
döbelnsgatan 4,3097,,5 700 000, 12 december 2015,19,90 476,norrmalm,63 , 4,2
upplandsgatan 11 a,1843,,4 200 000, 9 december 2015,17,100 000,norrmalm,42 , 2,2
olof palmes gata 16,2706,,5 200 000, 7 december 2015,8,85 246,norrmalm,61 , 2,6
adolf fredriks kyrkogata 3,3304,,6 200 000, 7 december 2015,4,101 639,norrmalm,61 , 2,2
tegnérgatan 55 b,2619,,5 550 000, 7 december 2015,14,113 265,norrmalm,49 + 1 , 2,
sveavägen 39,733,,2 530 000, 1 december 2015,28,105 417,norrmalm,24 , 1,2
blekholmsterrassen 3,5238,,4 350 000, 28 november 2015,16,71 311,norrmalm,61 , 2,
vattugatan 15,5076,,5 500 000, 27 november 2015,-8,57 895,norrmalm,95 , 3,6
gamla brogatan 25,6713,,7 150 000, 26 november 2015,2,66 822,norrmalm,107 , 4,2
kammakargatan 21,1853,,2 700 000, 22 november 2015,35,103 846,norrmalm,26 , 1,4
tegnérgatan 55 c,1674,,2 550 000, 20 november 2015,19,106 250,norrmalm,24 , 1,
kammakargatan 33 a,3100,,4 710 000, 19 november 2015,8,74 762,norrmalm,63 , 2,
vattugatan 13,5295,,6 500 000, 17 november 2015,±0,62 500,norrmalm,104 , 4,5
blekholmsterrassen 9,4582,,3 745 000, 16 november 2015,7,72 718,norrmalm,"51,5 ", 2,
regeringsgatan 78,1246,,4 575 000, 15 november 2015,15,86 321,norrmalm,53 , 2,
olof palmes gata 16,3215,,6 050 000, 13 november 2015,10,79 605,norrmalm,76 , 3,3
holländargatan 9 a,1403,,3 450 000, 13 november 2015,47,138 000,norrmalm,25 , 1,7
regeringsgatan 70 f,3231,,6 150 000, 12 november 2015,4,89 130,norrmalm,69 , 3,
lilla bantorget 25,3389,,6 100 000, 11 november 2015,3,80 795,norrmalm,"75,5 ", 3,1
holländargatan 9 a,1795,,3 250 000, 11 november 2015,20,101 563,norrmalm,32 , 1,4
klara östra kyrkogata 8,1551,,10 120 000, 6 november 2015,2,80 317,norrmalm,126 , 4,3
kammakargatan 46,0,,2 980 000, 27 oktober 2015,27,114 615,norrmalm,26 , 1,
dalagatan 6,1369,,3 395 000, 26 oktober 2015,±0,91 757,norrmalm,37 , 2,2
torsgatan 7,2047,,3 600 000, 21 oktober 2015,20,93 506,norrmalm,"38,5 ", 1,4
johannesgatan 2,2680,,7 175 000, 21 oktober 2015,10,93 182,norrmalm,77 , 3,
tegnérgatan 17,2105,,9 200 000, 21 oktober 2015,5,80 000,norrmalm,115 , 5,2
johannes plan 5,2581,,4 700 000, 16 oktober 2015,7,85 455,norrmalm,55 , 2,
herkulesgatan 24,3819,,6 350 000, 15 oktober 2015,36,92 029,norrmalm,69 , 3,8
drottninggatan 73e,353,,5 150 000, 15 oktober 2015,15,97 170,norrmalm,53 , 2,4
regeringsgatan 70f,3109,,5 300 000, 14 oktober 2015,4,80 303,norrmalm,66 , 3,
regeringsgatan 87,1397,,4 250 000, 13 oktober 2015,9,92 391,norrmalm,46 , 2,
regeringsgatan 70 c,3272,,5 700 000, 9 oktober 2015,6,81 429,norrmalm,70 , 2,2
kammakargatan 14,1530,,3 820 000, 6 oktober 2015,20,103 243,norrmalm,37 , 2,1
drottninggatan 73a,611,,3 100 000, 30 september 2015,30,106 897,norrmalm,29 , 1,1
tegnérgatan 19,3851,,8 100 000, 23 september 2015,±0,98 780,norrmalm,82 ," 3,5",5
upplandsgatan 11,1602,,3 180 000, 21 september 2015,22,106 000,norrmalm,30 ," 1,5",4
sveavägen 35 3tr. ö.g,0,,3 900 000, 21 september 2015,±0,92 857,norrmalm,42 , 1,
döbelnsgatan 4,3398,,4 950 000, 18 september 2015,4,78 571,norrmalm,63 ," 2,5",3
regeringsgatan 70c,3184,,6 675 000, 17 september 2015,11,99 627,norrmalm,67 , 2,5
kammakargatan 33,6974,,10 400 000, 4 september 2015,16,74 820,norrmalm,139 , 5,
tegnérgatan 5a,1691,,3 460 000, 3 september 2015,16,101 765,norrmalm,34 , 2,1
drottninggatan 88 f,4714,,9 150 000, 2 september 2015,35,107 647,norrmalm,85 , 3,7
kammakargatan 21,1853,,2 650 000, 1 september 2015,33,101 923,norrmalm,26 , 1,4
kammakargatan 18,2515,,3 150 000, 1 september 2015,32,112 500,norrmalm,28 , 1,4
dalagatan 8,2609,,4 510 000, 1 september 2015,14,88 431,norrmalm,51 , 2,
birger jarlsgatan 53,6097,,9 800 000, 29 augusti 2015,-2,76 265,norrmalm,"128,5 ", 4,
drottninggatan 73 c,573,,5 900 000, 24 augusti 2015,-1,68 605,norrmalm,86 , 3,4
regeringsgatan 70 c - såld - visning inställd,2291,,5 240 000, 21 augusti 2015,23,113 913,norrmalm,46 ," 1,5",
regeringsgatan 87,2120,,6 300 000, 20 augusti 2015,13,87 500,norrmalm,72 , 2,3
tegnérgatan 57 b,5707,,9 200 000, 14 augusti 2015,±0,87 619,norrmalm,105 , 4,5
olof palmes gata 14,2118,,4 175 000, 11 augusti 2015,24,97 093,norrmalm,43 , 1,1
kammakargatan 18,2150,,2 520 000, 11 augusti 2015,26,114 545,norrmalm,22 , 1,4
regeringsgatan 70 e,3231,,6 210 000, 5 augusti 2015,28,90 000,norrmalm,69 , 2,
wallingatan 11,2400,,4 100 000, 22 juli 2015,11,113 889,norrmalm,36 ," 1,5",2
birger jarlsgatan 53,6406,,11 495 000, 16 juli 2015,±0,85 148,norrmalm,135 , 4,2
tegnérgatan 55c,2566,,4 013 000, 1 juli 2015,34,102 897,norrmalm,39 , 2,2
apelbergsgatan 60,2283,,2 700 000, 1 juli 2015,20,96 429,norrmalm,28 , 1,2
kungsgatan 51,3359,,9 200 000, 25 juni 2015,15,78 632,norrmalm,117 , 3,4
tegnérgatan 55,3149,,4 200 000, 18 juni 2015,12,84 000,norrmalm,50 , 2,4
kammakargatan 64,3533,,7 410 000, 16 juni 2015,19,97 500,norrmalm,76 , 3,4
tegnérgatan 11a,1865,,3 850 000, 12 juni 2015,29,101 316,norrmalm,38 , 2,
vattugatan 13,4936,,5 900 000, 8 juni 2015,2,61 780,norrmalm,"95,5 ", 3,5
rosengatan 5,6797,,9 550 000, 6 juni 2015,±0,78 926,norrmalm,121 ," 4,5",5
johannes plan 1,3521,,6 525 000, 2 juni 2015,26,90 625,norrmalm,72 , 2,2
regeringsgatan 78a,1156,,3 800 000, 2 juni 2015,3,80 851,norrmalm,47 , 2,
herkulesgatan 22,5295,,5 425 000, 1 juni 2015,-6,52 163,norrmalm,104 , 4,2
david bagares gata 12a,1665,,2 850 000, 21 maj 2015,±0,91 935,norrmalm,31 , 1,
kammakargatan 21,1853,,2 550 000, 20 maj 2015,9,98 077,norrmalm,26 , 1,4
kungsgatan 51,630,,3 000 000, 19 maj 2015,50,136 364,norrmalm,22 , 1,
kammakargatan 50,1949,,3 600 000, 19 maj 2015,20,94 737,norrmalm,38 , 2,3
regeringsgatan 90,2899,,6 950 000, 19 maj 2015,11,89 103,norrmalm,78 ," 3,5",
malmskillnadsgatan 60,6113,,9 475 000, 13 maj 2015,±0,84 598,norrmalm,112 , 4,4
kammakargatan 21,3489,,4 600 000, 13 maj 2015,5,76 667,norrmalm,60 , 3,1
regeringsgatan 95,1658,,3 200 000, 13 maj 2015,14,88 889,norrmalm,36 , 1,1
regeringsgatan 70 d,3150,,5 000 000, 13 maj 2015,5,74 627,norrmalm,67 , 2,
regeringsgatan 70 a,3149,,4 500 000, 6 maj 2015,8,67 164,norrmalm,67 , 2,
drottninggatan 90a,475,,5 000 000, 5 maj 2015,30,111 111,norrmalm,45 ," 1,5",
döbelnsgatan 15,3819,,6 850 000, 4 maj 2015,±0,75 275,norrmalm,91 , 3,2
döbelnsgatan 4,8260,,9 110 000, 30 april 2015,-8,54 323,norrmalm,"167,7 "," 6,5",1
regeringsgatan 78,1246,,4 100 000, 30 april 2015,12,82 000,norrmalm,50 , 2,3
dalagatan 6 a,1337,,3 100 000, 27 april 2015,±0,86 111,norrmalm,36 , 1,1
tegnérgatan 57,2857,,3 295 000, 25 april 2015,-3,67 245,norrmalm,49 , 2,
dalagatan 6,2227,,6 500 000, 24 april 2015,4,61 321,norrmalm,106 , 3,
wallingatan 16,2213,,3 200 000, 16 april 2015,21,91 429,norrmalm,35 , 1,2
tegnérgatan 51,1585,,8 300 000, 16 april 2015,11,81 213,norrmalm,"102,2 "," 3,5",2
holländargatan 9 a,3928,,5 950 000, 15 april 2015,19,85 000,norrmalm,70 ," 2,5",2
luntmakargatan 36,2471,,4 150 000, 14 april 2015,17,81 373,norrmalm,51 , 2,5
luntmakargatan 10,3852,,5 300 000, 14 april 2015,9,75 714,norrmalm,70 , 2,
jutas backe 5,3073,,5 275 000, 1 april 2015,11,95 909,norrmalm,55 , 2,2
olof palmes gata 12,1877,,3 350 000, 1 april 2015,±0,85 897,norrmalm,39 ," 1,5",3
drottninggatan 73a,618,,3 400 000, 1 april 2015,31,117 241,norrmalm,29 , 1,3
dalagatan 6a,1232,,4 655 000, 31 mars 2015,37,95 000,norrmalm,49 , 2,5
regeringsgatan 78,3116,,14 050 000, 31 mars 2015,4,87 267,norrmalm,161 + 7 , 5,5
kammakargatan 40,3185,,6 500 000, 27 mars 2015,±0,75 145,norrmalm,"86,5 ", 3,1
smala gränd 3,2874,,4 650 000, 24 mars 2015,±0,89 423,norrmalm,52 , 2,
döbelnsgatan 1,2500,,4 050 000, 19 mars 2015,7,76 415,norrmalm,53 , 2,
tegnérgatan 5,1691,,3 070 000, 17 mars 2015,16,90 294,norrmalm,34 , 1,3
david bagares gata 22,2715,,6 350 000, 17 mars 2015,10,82 468,norrmalm,77 , 3,3
adolf fredriks kyrkogata 15,703,,5 150 000, 14 mars 2015,1,71 528,norrmalm,72 , 2,2
luntmakargatan 10,1890,,2 360 000, 12 mars 2015,18,102 609,norrmalm,23 , 1,
apelbergsgatan 60,4239,,3 350 000, 12 mars 2015,14,64 423,norrmalm,52 , 2,1
västmannagatan 12 b,1987,,4 500 000, 9 mars 2015,20,86 538,norrmalm,52 , 2,4
luntmakargatan 10,1834,,2 445 000, 6 mars 2015,16,97 800,norrmalm,25 , 1,2
tegnérgatan 55 b,2549,,3 300 000, 4 mars 2015,16,81 481,norrmalm,"40,5 "," 1,5",
regeringsgatan 70 a,3436,,4 800 000, 4 mars 2015,7,64 865,norrmalm,74 , 2,
tegnérgatan 55 d,3149,,3 950 000, 4 mars 2015,3,79 000,norrmalm,50 , 2,
david bagares gata 20,1200,,2 730 000, 19 februari 2015,24,109 200,norrmalm,25 , 1,
adolf fredriks kyrkogata 15,736,,5 650 000, 18 februari 2015,9,78 472,norrmalm,72 , 2,
regeringsgatan 87,2330,,7 100 000, 17 februari 2015,23,97 260,norrmalm,73 , 3,3
apelbergsgatan 60,7926,,6 000 000, 12 februari 2015,-7,62 500,norrmalm,96 , 3,
kammakargatan 18,2275,,2 510 000, 9 februari 2015,20,89 643,norrmalm,28 , 1,1
david bagares gata 12,2933,,4 885 000, 30 januari 2015,3,77 540,norrmalm,63 , 2,3
tegnérgatan 49a,1642,,4 650 000, 30 januari 2015,11,83 036,norrmalm,56 + 3 , 2,3
drottninggatan 73 a,1458,,5 800 000, 30 januari 2015,16,87 879,norrmalm,66 , 2,4
tegnérgatan 19,2928,,4 750 000, 28 januari 2015,7,79 167,norrmalm,60 , 2,2
klara tvärgränd 3,4281,,5 900 000, 27 januari 2015,2,73 750,norrmalm,80 , 3,6
